순번,접수구분,관리번호,구청,가로명,구간,위도,경도
7386,일상점검,5248000,북구,동암로,거동네거리 - 동암네거리,#N/A,#N/A
7387,일상점검,5249000,북구,동암로,우방아파트 - 칠곡홈플러스,#N/A,#N/A
7388,일상점검,7279021,달서구,과학단지,섬타임모텔 - 까르디움모텔,35.84119279,128.4903003
7389,일상점검,5249027,북구,동암로,우방아파트 - 칠곡홈플러스,35.9450247,128.5573868
7390,일상점검,5349000,북구,호암로,삼성창조경제단지 - 오페라하우스,#N/A,#N/A
7391,일상점검,7114008,달서구,학산남로,달서공고 - 송일초교,35.82441177,128.5357282
7392,일상점검,7114009,달서구,학산남로,달서공고 - 송일초교,35.82427546,128.5353239
7393,일상점검,7114004,달서구,학산남로,달서공고 - 송일초교,35.82471342,128.5372255
7394,일상점검,7114006,달서구,학산남로,달서공고 - 송일초교,35.82456886,128.5365299
7395,일상점검,7214018,달서구,선원로,성서고교 - 와룡공원,35.85912769,128.5098077
7396,일상점검,7279000,달서구,과학단지,섬타임모텔 - 까르디움모텔,#N/A,#N/A
7397,일상점검,7232005,달서구,과학단지,호산근린공원 - 성서삼성명가타운,35.84987077,128.4836981
7398,일상점검,7279021,달서구,과학단지,섬타임모텔 - 까르디움모텔,35.84119279,128.4903003
7399,일상점검,7279000,달서구,과학단지,섬타임모텔 - 까르디움모텔,#N/A,#N/A
7400,일상점검,8269013,달성군,서재로,서재제일주유소 - 신당재,35.86775685,128.4896828
7401,일상점검,4077053,남구,앞산순환로,상동교 - 심신수련장,35.83323806,128.6000943
7402,일상점검,4077009,남구,앞산순환로,상동교 - 심신수련장,35.83435505,128.6027494
7403,일상점검,3046000,서구,평리로,서도초등학교앞도로,#N/A,#N/A
7404,일상점검,3134000,서구,평리로,대구의료원 - 당산네거리,#N/A,#N/A
7405,일상점검,8075009,달성군,창리서로,창리2리 - 창리4리(구지면),35.65908921,128.4074098
7406,일상점검,8075006,달성군,창리서로,창리2리 - 창리4리(구지면),35.65731579,128.4070335
7407,일상점검,3134003,서구,평리로,대구의료원 - 당산네거리,35.85886084,128.5412679
7408,일상점검,8180006,달성군,달성2차산업단지,달성2차지방산업단지 LP-C1,35.65581398,128.4147959
7409,일상점검,8184012,달성군,달성2차산업단지,달성2차지방산업단지 LP-C5,35.65406383,128.4191903
7410,일상점검,8185002,달성군,달성2차산업단지,달성2차지방산업단지 LP-C6,35.65365753,128.4198956
7411,일상점검,8185005,달성군,달성2차산업단지,달성2차지방산업단지 LP-C6,35.65399043,128.4206175
7412,일상점검,8185010,달성군,달성2차산업단지,달성2차지방산업단지 LP-C6,35.65454632,128.4218246
7413,일상점검,8185011,달성군,달성2차산업단지,달성2차지방산업단지 LP-C6,35.65465803,128.4220649
7414,일상점검,8437018,달성군,테크노폴리스,테크노폴리스 LP-4-20,35.67633856,128.4528252
7415,일상점검,8437019,달성군,테크노폴리스,테크노폴리스 LP-4-20,35.67651065,128.4531623
7416,일상점검,8411010,달성군,테크노폴리스,테크노폴리스 LP-3-24,35.67152663,128.4616135
7417,일상점검,8269010,달성군,서재로,서재제일주유소 - 신당재,35.86776541,128.4904697
7418,일상점검,8403011,달성군,테크노폴리스,테크노폴리스 LP-4-25,35.67465632,128.4522841
7419,직원신고,2345013,동구,이시아폴리스,이시아폴리스 LP-11,35.91852303,128.6388994
7420,직원신고,2342008,동구,이시아폴리스,이시아폴리스 LP-8,35.9196647,128.6394412
7421,직원신고,2342012,동구,이시아폴리스,이시아폴리스 LP-8,35.9199469,128.6408085
7422,직원신고,2341027,동구,이시아폴리스,이시아폴리스 LP-7,35.92060397,128.6392181
7423,직원신고,2262014,동구,팔공로,봉무삼거리 - 봉무공원사거리,35.92435796,128.6410889
7424,직원신고,2350009,동구,팔공로,불로지하차도,35.90733956,128.6408121
7425,직원신고,2351001,동구,금호강변로,팔공산IC - 불로IC,35.90699466,128.640212
7426,일상점검,5241013,북구,칠곡3지구,원종장 - 학남초교,35.94636089,128.564676
7427,일상점검,5240024,북구,칠곡3지구,거동교 - 우방아파트,35.94641635,128.5631278
7428,일상점검,5362002,북구,칠곡4지구,칠곡1차한라하우젠트 북편도로,35.94862349,128.5651823
7429,일상점검,5153011,북구,팔거천동로,운전면허시험장 - 보성서한아파트,35.9287899,128.5529603
7430,일상점검,6237020,수성구,유니버시아드로,욱수골 - 대구스타디움,35.83231483,128.6950222
7431,일상점검,5369016,북구,매천택지,매천택지 LP-2,35.91091975,128.5465164
7432,일상점검,5366012,북구,매천택지,매천택지 LP-3,35.90941472,128.5461607
7433,일상점검,8331000,달성군,국도5호선,옥포면사무소 - 대방교,#N/A,#N/A
7434,일상점검,8332000,달성군,국도5호선,대방교 - 옥포면사무소,#N/A,#N/A
7435,일상점검,8195000,달성군,성천로,농협달성유통센터 - 성천교,#N/A,#N/A
7436,일상점검,8198000,달성군,성천로,성천교 - 농협달성유통센터,#N/A,#N/A
7437,일상점검,8197000,달성군,성천로,구라리지하차도 - 성산2교,#N/A,#N/A
7438,일상점검,8250000,달성군,성천로,성천교 - 구라리지하도,#N/A,#N/A
7439,일상점검,8252000,달성군,성천로,예솔어린이집 - 구라리지하도,#N/A,#N/A
7440,일상점검,8251000,달성군,성천로,구라리지하도 - 예솔어린이집,#N/A,#N/A
7441,일상점검,7165000,달서구,달서대로,계대동문 - 계명문화대,#N/A,#N/A
7442,일상점검,8103004,달성군,금계길,옥포중앙교회 - 신당리버스정류장,35.79327246,128.4422401
7443,일상점검,8261013,달성군,죽곡2지구,죽곡2지구 LP-A1,35.85669745,128.4637234
7444,일상점검,8248000,달성군,달구벌대로,대실역 - 강창교,#N/A,#N/A
7445,일상점검,8286001,달성군,달구벌대로55길,달구벌대로 - 하빈파출소,35.873089,128.4222455
7446,일상점검,8094000,달성군,달구벌대로,다사읍사무소 - 대구은행다사점,#N/A,#N/A
7447,일상점검,8247009,달성군,달구벌대로,다사우체국 - 대실역,35.85871341,128.4638014
7448,일상점검,8247007,달성군,달구벌대로,다사우체국 - 대실역,35.8590619,128.4634929
7449,일상점검,7095000,달서구,와룡로,본리네거리 - 본리초교,#N/A,#N/A
7450,일상점검,7095010,달서구,와룡로,본리네거리 - 본리초교,35.84102966,128.5372062
7451,일상점검,7020014,달서구,성서서로,협성농산 - 영진화학,35.83802736,128.4998541
7452,일상점검,5214000,북구,노원로,대구은행3공단지점 - 영남주물,#N/A,#N/A
7453,일상점검,5231000,북구,신천동로,칠성교 - 경대교,#N/A,#N/A
7454,일상점검,7020015,달서구,성서서로,협성농산 - 영진화학,35.8375864,128.4998596
7455,일상점검,7182000,달서구,대명천로,세강병원북편네거리 - 남부가스,#N/A,#N/A
7456,일상점검,5056000,북구,침산로,무림제지삼거리 - 백사벌네거리,#N/A,#N/A
7457,민원신고,4132004,남구,중앙대로22길,불교대학 - 가든호텔,35.84282023,128.5923168
7458,일상점검,5056016,북구,침산로,무림제지삼거리 - 백사벌네거리,35.8999832,128.5890078
7459,일상점검,7213002,달서구,성서택지,선원초등 - 한라무지개타운,35.85970241,128.5144453
7460,민원신고,1072018,중구,달구벌대로,남산그린타운 - 신남네거리,35.86402076,128.5812776
7461,일상점검,5201006,북구,검단유통,검단네거리 - 우체집중국,35.9077422,128.6180944
7462,일상점검,7172004,달서구,성서택지,국민연금관리공단 - 조달청,35.85311746,128.5070205
7463,일상점검,7172006,달서구,성서택지,국민연금관리공단 - 조달청,35.85252024,128.507392
7464,일상점검,5196008,북구,검단유통,북대구초교 - 북구청소년회관,35.90559685,128.6128863
7465,일상점검,5105000,북구,관음로,해원사 - 버스종점,#N/A,#N/A
7466,일상점검,5249000,북구,동암로,우방아파트 - 칠곡홈플러스,#N/A,#N/A
7467,일상점검,5248000,북구,동암로,거동네거리 - 동암네거리,#N/A,#N/A
7468,일상점검,5261000,북구,칠곡3지구,부영6단지 - 동평중학교,#N/A,#N/A
7469,일상점검,7172008,달서구,성서택지,국민연금관리공단 - 조달청,35.8537341,128.5074185
7470,일상점검,5405000,북구,호국로,국우터널 - 서변동,#N/A,#N/A
7471,일상점검,7172045,달서구,성서택지,국민연금관리공단 - 조달청,35.85340648,128.5074089
7472,일상점검,7020012,달서구,성서서로,협성농산 - 영진화학,35.83893468,128.499844
7473,일상점검,7020010,달서구,성서서로,협성농산 - 영진화학,35.8395739,128.4999923
7474,일상점검,8601012,달성군,금포지구,금포지구 LP-2,#N/A,#N/A
7475,일상점검,8601002,달성군,금포지구,금포지구 LP-2,#N/A,#N/A
7476,일상점검,8601000,달성군,금포지구,금포지구 LP-2,#N/A,#N/A
7477,일상점검,5409045,북구,금호지구,금호지구 LP-P-L7,35.89767224,128.5169058
7478,일상점검,5409006,북구,금호지구,금호지구 LP-P-L7,35.89856573,128.5167144
7479,일상점검,5412004,북구,금호지구,금호지구 LP-P-L5,35.89700814,128.5128676
7480,일상점검,5407034,북구,금호지구,금호지구 LP-P-L3,35.89718719,128.5159753
7481,일상점검,5379007,북구,사수로,매천로 - 지천 LP-4,35.8945306,128.5340039
7482,일상점검,6071000,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,#N/A,#N/A
7483,일상점검,6173014,수성구,달구벌대로,연호네거리 - 방공포병,35.84721758,128.6708163
7484,일상점검,5312021,북구,호국로,산격대교 - 무태교,35.90763065,128.6014234
7485,민원신고,7213021,달서구,성서택지,선원초등 - 한라무지개타운,35.86016172,128.5141916
7486,일상점검,2218000,동구,파계로,효목고가차도,#N/A,#N/A
7487,일상점검,2218003,동구,동북로,효목고가차도,35.88459238,128.6342567
7488,일상점검,9999999,기타,기타,기타,#N/A,#N/A
7489,일상점검,8103000,달성군,금계길,옥포중앙교회 - 신당리버스정류장,#N/A,#N/A
7490,일상점검,8103002,달성군,금계길,옥포중앙교회 - 신당리버스정류장,35.79200311,128.4427217
7491,일상점검,8103005,달성군,금계길,옥포중앙교회 - 신당리버스정류장,35.79390228,128.4420012
7492,일상점검,8103003,달성군,금계길,옥포중앙교회 - 신당리버스정류장,35.79262777,128.4424849
7493,일상점검,6071018,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,35.85379905,128.6225892
7494,일상점검,6071019,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,35.85377183,128.6229931
7495,일상점검,5231000,북구,신천동로,칠성교 - 경대교,#N/A,#N/A
7496,일상점검,5086001,북구,칠곡중앙대로,부경자동차운전학원 - 대구병원네거리,35.91573637,128.5482868
7497,일상점검,5367015,북구,매천택지,매천택지 LP-4,35.90661938,128.5433758
7498,일상점검,5167020,북구,검단로,유성모직 - 검단네거리,35.90830353,128.6219384
7499,일상점검,5156000,북구,태암남로,구암교 - 협성휴포레강북,#N/A,#N/A
7500,일상점검,5279000,북구,팔거서로,거동교 - 산호아파트,#N/A,#N/A
7501,일상점검,5294000,북구,호국로,한라아파트 - 월드메르디앙,#N/A,#N/A
7502,일상점검,5105000,북구,관음로,해원사 - 버스종점,#N/A,#N/A
7503,일상점검,7257011,달서구,달구벌대로,파호동 - 강창교,35.85336699,128.4749683
7504,일상점검,2057004,동구,큰고개로,큰고개삼거리 - 신암보성아파트,35.88599989,128.6261004
7505,일상점검,7271004,달서구,달구벌대로,계명대정문못가서 - 계명대정문,35.85215973,128.4859602
7506,일상점검,7272007,달서구,달구벌대로,계명대정문 - 신당네거리,35.85147794,128.4896517
7507,일상점검,7288011,달서구,과학단지,삼성물류센타 - 희성전자,35.84206902,128.4833046
7508,일상점검,7288023,달서구,과학단지,삼성물류센타 - 희성전자,35.84192819,128.4783297
7509,일상점검,7288020,달서구,과학단지,삼성물류센타 - 희성전자,35.84206563,128.4793459
7510,일상점검,7288032,달서구,과학단지,삼성물류센타 - 희성전자,35.84193214,128.48227
7511,일상점검,7042004,달서구,달서대로,대천교 - 서부수질사업소,35.8189496,128.5031724
7512,일상점검,7041006,달서구,성서로,대천교 - 달서소방서,35.82182999,128.5064686
7513,일상점검,7288035,달서구,과학단지,삼성물류센타 - 희성전자,35.84193175,128.483556
7514,일상점검,7288004,달서구,과학단지,삼성물류센타 - 희성전자,35.84207041,128.4866051
7515,일상점검,6071000,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,#N/A,#N/A
7516,일상점검,6069005,수성구,동대구로,황금네거리 - 아리아나호텔,35.83926836,128.6237062
7517,일상점검,6069013,수성구,동대구로,황금네거리 - 아리아나호텔,35.83690723,128.6235024
7518,일상점검,2202016,동구,화랑로,반야월삼거리 - 율하남교,35.87354612,128.6880219
7519,일상점검,2497011,동구,경안로,반야월네거리 - 각산네거리,35.86987115,128.7137599
7520,일상점검,2405009,동구,혁신도시,혁신도시 2공구,35.87667311,128.7213967
7521,일상점검,2405016,동구,혁신도시,혁신도시 2공구,35.87644935,128.7235492
7522,일상점검,2405017,동구,혁신도시,혁신도시 2공구,35.87639596,128.7238514
7523,일상점검,2388017,동구,혁신도시,혁신도시 1공구,35.87555386,128.733648
7524,일상점검,2474008,동구,혁신도시,혁신도시 3공구,35.87507494,128.7372419
7525,일상점검,2472015,동구,혁신도시,혁신도시 3공구,35.87453235,128.7425479
7526,일상점검,2470009,동구,혁신도시,혁신도시 3공구,35.87485451,128.7453071
7527,일상점검,2402015,동구,혁신도시,혁신도시 1공구,35.87626829,128.7285098
7528,일상점검,2416006,동구,혁신도시,혁신도시 2공구,35.877749,128.7122913
7529,일상점검,2431009,동구,혁신도시,혁신도시 2공구,35.87953347,128.7077607
7530,일상점검,2041013,동구,동촌로,반월삼거리 - 동대구IC,35.87498266,128.6861912
7531,일상점검,2443010,동구,혁신도시,혁신도시 2공구,35.88615038,128.7021524
7532,일상점검,6198008,수성구,수성로,수성화성쌍용타운 - 대구은행네거리,35.86257884,128.6142826
7533,민원신고,2058002,동구,큰고개로,신암보성아파트 - 복현삼거리,35.88860026,128.6247972
7534,민원신고,2058006,동구,큰고개로,신암보성아파트 - 복현삼거리,35.889873,128.6245566
7535,민원신고,2058007,동구,큰고개로,신암보성아파트 - 복현삼거리,35.89017297,128.6244986
7536,민원신고,2058008,동구,큰고개로,신암보성아파트 - 복현삼거리,35.89050047,128.6244379
7537,민원신고,2058009,동구,큰고개로,신암보성아파트 - 복현삼거리,35.89080057,128.6243776
7538,일상점검,6202000,수성구,희망로,희망로네거리 - 축협네거리(북편),#N/A,#N/A
7539,일상점검,6218009,수성구,신천동로,희망교 - 삼익아파트,35.84977594,128.6080441
7540,시정견문,6216012,수성구,신천동로,중동교 - 중동맨션,35.8444893,128.6078765
7541,시정견문,7146037,달서구,상인택지,도시철도공사 - 상인동서타운,35.81812853,128.5404586
7542,일상점검,7214018,달서구,선원로,성서고교 - 와룡공원,35.85912769,128.5098077
7543,일상점검,6221021,수성구,신천동로,대봉교 - 남산여고,35.85726278,128.6082326
7544,일상점검,6222007,수성구,신천동로,남산여고 - 수성교,35.85926434,128.6084792
7545,일상점검,7124014,달서구,월배로,상인네거리 - 송현네거리,35.82039749,128.5424001
7546,일상점검,6224005,수성구,신천동로,수성교북편사거리 - 수성대림e편한세상,35.8640245,128.6130229
7547,일상점검,7116005,달서구,월배로,서울은행 - 진천네거리,35.81680726,128.5314857
7548,일상점검,6219019,수성구,신천동로,삼익아파트 - 신세계타운,35.85008356,128.6080859
7549,일상점검,7094004,달서구,구마로,동본리네거리 - 본리네거리,35.83744434,128.543251
7550,일상점검,7094005,달서구,구마로,동본리네거리 - 본리네거리,35.83745372,128.5428388
7551,일상점검,7001013,달서구,달구벌대로,이곡역 - 성서네거리,35.85161475,128.5091284
7552,일상점검,7165000,달서구,달서대로,계대동문 - 계명문화대,#N/A,#N/A
7553,일상점검,7466022,달서구,달서대로,신당네거리 - 신당초교,35.85266434,128.4917974
7554,일상점검,6071000,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,#N/A,#N/A
7555,일상점검,6071011,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,35.85411404,128.6177233
7556,일상점검,6071013,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,35.85400096,128.6194601
7557,일상점검,6071017,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,35.85382548,128.6221868
7558,일상점검,6071014,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,35.85394672,128.6202835
7559,일상점검,6071015,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,35.85385984,128.6210469
7560,일상점검,8282009,달성군,신천좌안도로,용계교 - 신천좌안도로,35.80318193,128.6212624
7561,일상점검,8045025,달성군,가창로,가창댐입구 - 한천교,35.79216992,128.6295206
7562,일상점검,8045031,달성군,가창로,가창댐입구 - 한천교,35.79068789,128.630053
7563,일상점검,8046016,달성군,가창로,한천교 - 스파밸리,35.78906303,128.6347766
7564,일상점검,8046014,달성군,가창로,한천교 - 스파밸리,35.78909566,128.634195
7565,일상점검,8046021,달성군,가창로,한천교 - 스파밸리,35.78889937,128.6364339
7566,일상점검,3104005,서구,서대구로,신평리네거리 - 평리광명네거리,35.87208606,128.5550908
7567,일상점검,8144015,달성군,가창로,우륵초등학교 - 구름주유소,35.73594001,128.6614772
7568,일상점검,8144017,달성군,가창로,우륵초등학교 - 구름주유소,35.73550334,128.6619114
7569,일상점검,8144018,달성군,가창로,우륵초등학교 - 구름주유소,35.73529511,128.6620949
7570,일상점검,8144019,달성군,가창로,우륵초등학교 - 구름주유소,35.73508801,128.6622834
7571,일상점검,1039005,중구,국채보상로,동신교 - 종각네거리,35.86854778,128.6113222
7572,일상점검,8144026,달성군,가창로,우륵초등학교 - 구름주유소,35.73361457,128.6639074
7573,일상점검,8144027,달성군,가창로,우륵초등학교 - 구름주유소,35.73344038,128.6641518
7574,일상점검,8144032,달성군,가창로,우륵초등학교 - 구름주유소,35.73275706,128.6655731
7575,일상점검,1038002,중구,국채보상로,종각네거리 - 대구시티센터,35.86936048,128.6036871
7576,일상점검,1038012,중구,국채보상로,종각네거리 - 대구시티센터,35.86995096,128.6010781
7577,일상점검,1038025,중구,국채보상로,종각네거리 - 대구시티센터,35.87070645,128.5974529
7578,일상점검,1037005,중구,국채보상로,대구시티센터 - 중앙네거리,35.87093364,128.5953097
7579,일상점검,1043003,중구,국채보상로,중앙네거리 - 2.28기념중앙공원,35.87075447,128.5950955
7580,일상점검,1043004,중구,국채보상로,중앙네거리 - 2.28기념중앙공원,35.87068554,128.5957304
7581,일상점검,1036013,중구,국채보상로,중앙네거리 - 서성네거리,35.87036352,128.5889565
7582,일상점검,8138010,달성군,가창로,스파밸리 - 냉천1리마을회관,35.78578792,128.640381
7583,일상점검,8138008,달성군,가창로,스파밸리 - 냉천1리마을회관,35.78619149,128.639945
7584,일상점검,8044006,달성군,가창로,냉천교 - 가창댐입구,35.79544781,128.6278362
7585,일상점검,8282005,달성군,신천좌안도로,용계교 - 신천좌안도로,35.80237653,128.6217131
7586,일상점검,1053012,중구,중앙대로,중앙네거리 - 대구역,35.87315992,128.5945033
7587,일상점검,1024020,중구,중앙대로,반월당네거리 - 중앙네거리,35.86984365,128.5938384
7588,일상점검,1024009,중구,중앙대로,반월당네거리 - 중앙네거리,35.86775389,128.5936447
7589,일상점검,5366000,북구,매천택지,매천택지 LP-3,#N/A,#N/A
7590,일상점검,3004025,서구,염색공단중앙로,범양식품 - 비산교,35.88590464,128.5473072
7591,일상점검,3086011,서구,서대구로,두류네거리 - 남평리네거리,35.86301354,128.5564448
7592,일상점검,3087001,서구,서대구로,남평리네거리 - 신평리네거리,35.86364612,128.5563395
7593,일상점검,7477000,달서구,대곡2지구,대곡2지구 LP-7,#N/A,#N/A
7594,일상점검,8458000,달성군,서재본길,에이스아파트 - 다사읍사무소서재출장소,#N/A,#N/A
7595,일상점검,6071012,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,35.85405977,128.6185855
7596,일상점검,6071013,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,35.85400096,128.6194601
7597,일상점검,6071014,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,35.85394672,128.6202835
7598,일상점검,6071015,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,35.85385984,128.6210469
7599,일상점검,2022012,동구,공항로,입석네거리 - 공항2차월성아파트,35.89363538,128.642448
7600,일상점검,2081003,동구,동촌로,동촌네거리 - 입석네거리,#N/A,#N/A
7601,일상점검,2027007,동구,동촌로,방촌시장 - 방촌파출소,35.88030067,128.6676894
7602,일상점검,5002006,북구,공항로,공항교네거리 - 공항교,35.89947944,128.6247259
7603,일상점검,5204000,북구,검단로,복현오거리 - 복현보성타운,#N/A,#N/A
7604,일상점검,5204011,북구,검단로,복현오거리 - 복현보성타운,35.90081895,128.6158425
7605,일상점검,5292000,북구,동서변택지,유니버시아드1단지,#N/A,#N/A
7606,일상점검,5289001,북구,동서변택지,동변초교 - 동변교,35.92128915,128.6035444
7607,일상점검,5316000,북구,기타,환경공단앞터널,#N/A,#N/A
7608,일상점검,5317000,북구,기타,환경공단 - 무태교,#N/A,#N/A
7609,민원신고,7073006,달서구,두류공원로,두류네거리 - 두류도서관,35.8557975,128.5587966
7610,일상점검,7166022,달서구,달서대로,신당네거리 - 계대동문,35.8545104,128.4917835
7611,일상점검,7186000,달서구,학산남로,송현우방맨션 - 달서공고,#N/A,#N/A
7612,일상점검,7186004,달서구,학산남로,송현우방맨션 - 달서공고,35.82583899,128.5429752
7613,일상점검,7186005,달서구,학산남로,송현우방맨션 - 달서공고,35.82578893,128.5426905
7614,민원신고,7513033,달서구,성서택지,성서주공8단지 - 세방골네거리,#N/A,#N/A
7615,일상점검,7213021,달서구,성서택지,선원초등 - 한라무지개타운,35.86016172,128.5141916
7616,일상점검,7176011,달서구,앞산순환로,월촌고가교 - 비둘기아파트뒤편,35.81271536,128.5498989
7617,일상점검,5405000,북구,호국로,국우터널 - 서변동,#N/A,#N/A
7618,일상점검,5276000,북구,호국로,국우터널 - 유니버시아드레포츠센터,#N/A,#N/A
7619,일상점검,7173000,달서구,성서택지,이마트 - 와룡타운,#N/A,#N/A
7620,일상점검,7173019,달서구,성서택지,이마트 - 와룡타운,35.85213629,128.5097065
7621,일상점검,7173023,달서구,성서택지,이마트 - 와룡타운,35.85374142,128.5097619
7622,일상점검,7173021,달서구,성서택지,이마트 - 와룡타운,35.8528618,128.5097399
7623,일상점검,8396000,달성군,테크노폴리스,테크노폴리스 LP-3-7,#N/A,#N/A
7624,일상점검,8246000,달성군,달구벌대로,대실역 - 다사우체국,#N/A,#N/A
7625,일상점검,8451011,달성군,테크노폴리스,테크노폴리스 LP-3-5,35.68576283,128.4663748
7626,일상점검,8419019,달성군,테크노폴리스,테크노폴리스 LP-3-6,35.68587301,128.4666083
7627,일상점검,8403011,달성군,테크노폴리스,테크노폴리스 LP-4-25,35.67465632,128.4522841
7628,일상점검,8405016,달성군,테크노폴리스,테크노폴리스 LP-3-16,35.68022658,128.4631339
7629,일상점검,8438012,달성군,테크노폴리스,테크노폴리스 LP-4-16,35.67692197,128.4513536
7630,일상점검,8439013,달성군,테크노폴리스,테크노폴리스 LP-4-18,35.67802743,128.450524
7631,일상점검,6307000,수성구,파동로51길,용두교,#N/A,#N/A
7632,일상점검,6113000,수성구,파동로,송원맨션 - 수성못코오롱하늘채,#N/A,#N/A
7633,일상점검,6114007,수성구,파동로,대자연맨션 - 송원맨션,35.8172615,128.6137613
7634,일상점검,6380000,수성구,신천좌안도로,용두교 - 파동I.C(장암사 입구),#N/A,#N/A
7635,일상점검,8045020,달성군,가창로,가창댐입구 - 한천교,35.79365307,128.6290238
7636,직원신고,2335008,동구,이시아폴리스,이시아폴리스 LP-1,35.92549625,128.6429566
7637,직원신고,2335013,동구,이시아폴리스,이시아폴리스 LP-1,35.92390318,128.6432794
7638,직원신고,2335021,동구,이시아폴리스,이시아폴리스 LP-1,35.92307829,128.6418732
7639,직원신고,2335022,동구,이시아폴리스,이시아폴리스 LP-1,35.92307371,128.6422595
7640,직원신고,2337008,동구,이시아폴리스,이시아폴리스 LP-3,35.92057888,128.6416237
7641,직원신고,2337023,동구,이시아폴리스,이시아폴리스 LP-3,35.91862655,128.6415847
7642,직원신고,2337024,동구,이시아폴리스,이시아폴리스 LP-3,35.91850023,128.6417737
7643,직원신고,2337038,동구,이시아폴리스,이시아폴리스 LP-3,35.9191923,128.6436679
7644,직원신고,2350018,동구,팔공로,불로지하차도,35.90790992,128.640785
7645,일상점검,6071011,수성구,명덕로,수성시장네거리 - 궁전맨션삼거리,35.85411404,128.6177233
7646,일상점검,4056009,남구,대명로14길,대명역사거리 - 대영파크,35.83630074,128.5646494
7647,일상점검,4143007,남구,대명로14길,대영파크 - 대명역사거리,35.83716666,128.5647409
7648,일상점검,8307000,달성군,성서5차산업단지,세천늪근린공원 - 세천정비모터스,#N/A,#N/A
7649,일상점검,8305006,달성군,성서5차산업단지,세천늪근린공원 - 한국야스카와전기,35.88015766,128.470118
7650,일상점검,8309026,달성군,성서5차산업단지,영일지엠에스 - 한국야스카와전기,35.87411316,128.472044
7651,일상점검,8292020,달성군,성서5차산업단지,세천교 - 다사지구대,35.87274583,128.4706112
7652,일상점검,8291015,달성군,성서5차산업단지,다사지구대 - 세천교,35.87141982,128.4689568
7653,일상점검,4025006,남구,이천로,봉명네거리 - 남구청,35.84624296,128.598308
7654,일상점검,4025003,남구,이천로,봉명네거리 - 남구청,35.84708751,128.5983908
7655,일상점검,8293001,달성군,성서5차산업단지,화성공조 - 경동,35.87019852,128.4673524
7656,일상점검,8295008,달성군,성서5차산업단지,대구특수금속 - 와이제이링크,35.87577179,128.4632774
7657,일상점검,4021022,남구,중앙대로,교대역 - 영대병원네거리,35.84539563,128.590196
7658,일상점검,8303004,달성군,성서5차산업단지,메가젠임플란트 - 대구특수금속,35.87680213,128.4697169
7659,일상점검,8303009,달성군,성서5차산업단지,메가젠임플란트 - 대구특수금속,35.87654012,128.4682911
7660,일상점검,8304016,달성군,성서5차산업단지,메가젠임플란트 북편도로,35.87746837,128.4684587
7661,일상점검,8308019,달성군,성서5차산업단지,한국야스카와전기 - 영일지엠에스,35.8712626,128.472534
7662,일상점검,3058012,서구,당산로,당산네거리 - 감산네거리,35.85724409,128.5471549
7663,일상점검,8153021,달성군,죽곡택지,죽곡휴먼시아1단지 - 한라하우젠트,35.85920441,128.4644673
7664,일상점검,8153015,달성군,죽곡택지,죽곡휴먼시아1단지 - 한라하우젠트,35.85998479,128.4640348
7665,일상점검,8150027,달성군,죽곡택지,대실역청아람2단지 - 죽곡휴먼시아1단지,35.85683249,128.4674878
7666,일상점검,8151016,달성군,죽곡택지,대실역청아람1단지 104동 - 매곡초교,35.86074831,128.4703281
7667,일상점검,8257008,달성군,죽곡2지구,죽곡2지구 LP-A3,35.85142877,128.4644571
7668,일상점검,8325026,달성군,강정본길,강정고령보 진입로,35.84691062,128.4681029
7669,일상점검,5281000,북구,기타,노곡지하차도,#N/A,#N/A
7670,일상점검,4009000,남구,성당로,두리봉네거리 - 한국SGI,#N/A,#N/A
7671,일상점검,4076000,남구,성당로,한국SGI - 두류공원네거리,#N/A,#N/A
7672,일상점검,4026000,남구,이천로,남구청 - 봉명네거리,#N/A,#N/A
7673,일상점검,4027000,남구,희망로3길,대구신일교회 - 팔군후문,#N/A,#N/A
7674,일상점검,4057000,남구,대명로14길,대영파크 - 빨래터,#N/A,#N/A
7675,일상점검,4060000,남구,대명로14길,빨래터 - 대영파크,#N/A,#N/A
7676,일상점검,4144000,남구,대명서로,관문시장네거리 - 도로교통공단,#N/A,#N/A
7677,일상점검,5281001,북구,기타,노곡지하차도,35.90077312,128.566066
7678,일상점검,8204005,달성군,매곡로,다사 e편한세상 진입로,35.86868844,128.4556776
7679,일상점검,5156000,북구,태암남로,구암교 - 협성휴포레강북,#N/A,#N/A
7680,민원신고,7135014,달서구,상원로,서울은행 - 대동시장네거리,35.81422281,128.5355264
